section_code,week,ever_ccc,post,total,confirmed
337,2014-10-26T00:00:00Z,1,1,0,0
337,2014-11-02T00:00:00Z,1,1,0,0
337,2014-11-09T00:00:00Z,1,1,0,0
337,2014-11-16T00:00:00Z,1,1,0,0
337,2014-11-23T00:00:00Z,1,1,1,0
337,2014-11-30T00:00:00Z,1,1,1,0
337,2014-12-07T00:00:00Z,1,1,3,0
337,2014-12-14T00:00:00Z,1,1,0,0
337,2014-12-21T00:00:00Z,1,1,0,0
337,2014-12-28T00:00:00Z,1,1,2,0
337,2015-01-04T00:00:00Z,1,1,0,0
337,2015-01-11T00:00:00Z,1,1,0,0
337,2015-01-18T00:00:00Z,1,1,0,0
337,2015-01-25T00:00:00Z,1,1,1,0
337,2015-02-01T00:00:00Z,1,1,1,0
337,2015-02-08T00:00:00Z,1,1,0,0
337,2015-02-15T00:00:00Z,1,1,0,0
337,2015-02-22T00:00:00Z,1,1,1,0
337,2015-03-01T00:00:00Z,1,1,0,0
337,2015-03-08T00:00:00Z,1,1,0,0
337,2015-03-15T00:00:00Z,1,1,0,0
337,2015-03-22T00:00:00Z,1,1,1,0
337,2015-03-29T00:00:00Z,1,1,0,0
337,2015-04-05T00:00:00Z,1,1,0,0
337,2015-04-12T00:00:00Z,1,1,0,0
337,2015-04-19T00:00:00Z,1,1,1,0
337,2015-04-26T00:00:00Z,1,1,0,0
338,2014-08-10T00:00:00Z,0,0,0,0
338,2014-08-17T00:00:00Z,0,0,0,0
338,2014-08-24T00:00:00Z,0,0,0,0
338,2014-08-31T00:00:00Z,0,0,0,0
338,2014-09-07T00:00:00Z,0,0,0,0
338,2014-09-14T00:00:00Z,0,0,0,0
338,2014-09-21T00:00:00Z,0,0,0,0
338,2014-09-28T00:00:00Z,0,0,0,0
338,2014-10-05T00:00:00Z,0,0,0,0
338,2014-10-12T00:00:00Z,0,0,0,0
338,2014-10-19T00:00:00Z,0,1,0,0
338,2014-10-26T00:00:00Z,0,1,0,0
338,2014-11-02T00:00:00Z,0,1,0,0
338,2014-11-09T00:00:00Z,0,1,0,0
338,2014-11-16T00:00:00Z,0,1,1,0
338,2014-11-23T00:00:00Z,0,1,1,0
338,2014-11-30T00:00:00Z,0,1,1,0
338,2014-12-07T00:00:00Z,0,1,0,0
338,2014-12-14T00:00:00Z,0,1,2,0
338,2014-12-21T00:00:00Z,0,1,0,0
338,2014-12-28T00:00:00Z,0,1,2,0
338,2015-01-04T00:00:00Z,0,1,0,0
338,2015-01-11T00:00:00Z,0,1,1,0
338,2015-01-18T00:00:00Z,0,1,0,0
338,2015-01-25T00:00:00Z,0,1,1,0
338,2015-02-01T00:00:00Z,0,1,1,0
338,2015-02-08T00:00:00Z,0,1,1,0
338,2015-02-15T00:00:00Z,0,1,0,0
338,2015-02-22T00:00:00Z,0,1,2,0
338,2015-03-01T00:00:00Z,0,1,0,0
338,2015-03-08T00:00:00Z,0,1,3,0
338,2015-03-15T00:00:00Z,0,1,0,0
338,2015-03-22T00:00:00Z,0,1,0,0
338,2015-03-29T00:00:00Z,0,1,1,0
338,2015-04-05T00:00:00Z,0,1,0,0
338,2015-04-12T00:00:00Z,0,1,0,0
338,2015-04-19T00:00:00Z,0,1,0,0
338,2015-04-26T00:00:00Z,0,1,0,0
339,2014-08-10T00:00:00Z,0,0,0,0
339,2014-08-17T00:00:00Z,0,0,0,0
339,2014-08-24T00:00:00Z,0,0,0,0
339,2014-08-31T00:00:00Z,0,0,0,0
339,2014-09-07T00:00:00Z,0,0,0,0
339,2014-09-14T00:00:00Z,0,0,0,0
339,2014-09-21T00:00:00Z,0,0,0,0
339,2014-09-28T00:00:00Z,0,0,0,0
339,2014-10-05T00:00:00Z,0,0,0,0
339,2014-10-12T00:00:00Z,0,0,0,0
339,2014-10-19T00:00:00Z,0,1,0,0
339,2014-10-26T00:00:00Z,0,1,0,0
339,2014-11-02T00:00:00Z,0,1,0,0
339,2014-11-09T00:00:00Z,0,1,0,0
339,2014-11-16T00:00:00Z,0,1,0,0
339,2014-11-23T00:00:00Z,0,1,1,0
339,2014-11-30T00:00:00Z,0,1,0,0
339,2014-12-07T00:00:00Z,0,1,0,0
339,2014-12-14T00:00:00Z,0,1,0,0
339,2014-12-21T00:00:00Z,0,1,2,0
339,2014-12-28T00:00:00Z,0,1,1,0
339,2015-01-04T00:00:00Z,0,1,1,0
339,2015-01-11T00:00:00Z,0,1,0,0
339,2015-01-18T00:00:00Z,0,1,0,0
339,2015-01-25T00:00:00Z,0,1,1,0
339,2015-02-01T00:00:00Z,0,1,1,0
339,2015-02-08T00:00:00Z,0,1,0,0
339,2015-02-15T00:00:00Z,0,1,0,0
339,2015-02-22T00:00:00Z,0,1,0,0
339,2015-03-01T00:00:00Z,0,1,0,0
339,2015-03-08T00:00:00Z,0,1,2,0
339,2015-03-15T00:00:00Z,0,1,0,0
339,2015-03-22T00:00:00Z,0,1,0,0
339,2015-03-29T00:00:00Z,0,1,0,0
339,2015-04-05T00:00:00Z,0,1,0,0
339,2015-04-12T00:00:00Z,0,1,0,0
339,2015-04-19T00:00:00Z,0,1,0,0
339,2015-04-26T00:00:00Z,0,1,0,0
340,2014-08-10T00:00:00Z,0,0,0,0
340,2014-08-17T00:00:00Z,0,0,0,0
340,2014-08-24T00:00:00Z,0,0,0,0
340,2014-08-31T00:00:00Z,0,0,0,0
340,2014-09-07T00:00:00Z,0,0,0,0
340,2014-09-14T00:00:00Z,0,0,0,0
340,2014-09-21T00:00:00Z,0,0,0,0
340,2014-09-28T00:00:00Z,0,0,0,0
340,2014-10-05T00:00:00Z,0,0,0,0
340,2014-10-12T00:00:00Z,0,0,0,0
340,2014-10-19T00:00:00Z,0,1,0,0
340,2014-10-26T00:00:00Z,0,1,0,0
340,2014-11-02T00:00:00Z,0,1,0,0
340,2014-11-09T00:00:00Z,0,1,0,0
340,2014-11-16T00:00:00Z,0,1,0,0
340,2014-11-23T00:00:00Z,0,1,0,0
340,2014-11-30T00:00:00Z,0,1,0,0
340,2014-12-07T00:00:00Z,0,1,0,0
340,2014-12-14T00:00:00Z,0,1,0,0
340,2014-12-21T00:00:00Z,0,1,0,0
340,2014-12-28T00:00:00Z,0,1,0,0
340,2015-01-04T00:00:00Z,0,1,0,0
340,2015-01-11T00:00:00Z,0,1,0,0
340,2015-01-18T00:00:00Z,0,1,1,0
340,2015-01-25T00:00:00Z,0,1,1,0
340,2015-02-01T00:00:00Z,0,1,0,0
340,2015-02-08T00:00:00Z,0,1,0,0
340,2015-02-15T00:00:00Z,0,1,0,0
340,2015-02-22T00:00:00Z,0,1,1,0
340,2015-03-01T00:00:00Z,0,1,0,0
340,2015-03-08T00:00:00Z,0,1,0,0
340,2015-03-15T00:00:00Z,0,1,0,0
340,2015-03-22T00:00:00Z,0,1,0,0
340,2015-03-29T00:00:00Z,0,1,0,0
340,2015-04-05T00:00:00Z,0,1,1,0
340,2015-04-12T00:00:00Z,0,1,0,0
340,2015-04-19T00:00:00Z,0,1,0,0
340,2015-04-26T00:00:00Z,0,1,0,0
341,2014-08-10T00:00:00Z,0,0,0,0
341,2014-08-17T00:00:00Z,0,0,0,0
341,2014-08-24T00:00:00Z,0,0,0,0
341,2014-08-31T00:00:00Z,0,0,0,0
341,2014-09-07T00:00:00Z,0,0,0,0
341,2014-09-14T00:00:00Z,0,0,0,0
341,2014-09-21T00:00:00Z,0,0,0,0
341,2014-09-28T00:00:00Z,0,0,0,0
341,2014-10-05T00:00:00Z,0,0,0,0
341,2014-10-12T00:00:00Z,0,0,0,0
341,2014-10-19T00:00:00Z,0,1,0,0
341,2014-10-26T00:00:00Z,0,1,0,0
341,2014-11-02T00:00:00Z,0,1,0,0
341,2014-11-09T00:00:00Z,0,1,0,0
341,2014-11-16T00:00:00Z,0,1,0,0
341,2014-11-23T00:00:00Z,0,1,0,0
341,2014-11-30T00:00:00Z,0,1,0,0
341,2014-12-07T00:00:00Z,0,1,0,0
341,2014-12-14T00:00:00Z,0,1,0,0
341,2014-12-21T00:00:00Z,0,1,0,0
341,2014-12-28T00:00:00Z,0,1,0,0
341,2015-01-04T00:00:00Z,0,1,0,0
341,2015-01-11T00:00:00Z,0,1,0,0
341,2015-01-18T00:00:00Z,0,1,0,0
341,2015-01-25T00:00:00Z,0,1,0,0
341,2015-02-01T00:00:00Z,0,1,0,0
341,2015-02-08T00:00:00Z,0,1,0,0
341,2015-02-15T00:00:00Z,0,1,0,0
341,2015-02-22T00:00:00Z,0,1,1,0
341,2015-03-01T00:00:00Z,0,1,0,0
341,2015-03-08T00:00:00Z,0,1,0,0
341,2015-03-15T00:00:00Z,0,1,0,0
341,2015-03-22T00:00:00Z,0,1,0,0
341,2015-03-29T00:00:00Z,0,1,0,0
341,2015-04-05T00:00:00Z,0,1,0,0
341,2015-04-12T00:00:00Z,0,1,1,0
341,2015-04-19T00:00:00Z,0,1,0,0
341,2015-04-26T00:00:00Z,0,1,0,0
342,2014-08-10T00:00:00Z,0,0,0,0
342,2014-08-17T00:00:00Z,0,0,0,0
342,2014-08-24T00:00:00Z,0,0,0,0
342,2014-08-31T00:00:00Z,0,0,0,0
342,2014-09-07T00:00:00Z,0,0,0,0
342,2014-09-14T00:00:00Z,0,0,0,0
342,2014-09-21T00:00:00Z,0,0,0,0
342,2014-09-28T00:00:00Z,0,0,0,0
342,2014-10-05T00:00:00Z,0,0,0,0
342,2014-10-12T00:00:00Z,0,0,0,0
342,2014-10-19T00:00:00Z,0,1,0,0
342,2014-10-26T00:00:00Z,0,1,0,0
342,2014-11-02T00:00:00Z,0,1,0,0
342,2014-11-09T00:00:00Z,0,1,0,0
342,2014-11-16T00:00:00Z,0,1,0,0
342,2014-11-23T00:00:00Z,0,1,0,0
342,2014-11-30T00:00:00Z,0,1,0,0
342,2014-12-07T00:00:00Z,0,1,0,0
342,2014-12-14T00:00:00Z,0,1,0,0
342,2014-12-21T00:00:00Z,0,1,0,0
342,2014-12-28T00:00:00Z,0,1,0,0
342,2015-01-04T00:00:00Z,0,1,0,0
342,2015-01-11T00:00:00Z,0,1,0,0
342,2015-01-18T00:00:00Z,0,1,0,0
342,2015-01-25T00:00:00Z,0,1,0,0
342,2015-02-01T00:00:00Z,0,1,0,0
342,2015-02-08T00:00:00Z,0,1,0,0
342,2015-02-15T00:00:00Z,0,1,0,0
342,2015-02-22T00:00:00Z,0,1,1,0
342,2015-03-01T00:00:00Z,0,1,0,0
342,2015-03-08T00:00:00Z,0,1,1,0
342,2015-03-15T00:00:00Z,0,1,0,0
342,2015-03-22T00:00:00Z,0,1,0,0
342,2015-03-29T00:00:00Z,0,1,0,0
342,2015-04-05T00:00:00Z,0,1,0,0
342,2015-04-12T00:00:00Z,0,1,0,0
342,2015-04-19T00:00:00Z,0,1,0,0
342,2015-04-26T00:00:00Z,0,1,0,0
343,2014-08-10T00:00:00Z,0,0,0,0
343,2014-08-17T00:00:00Z,0,0,0,0
343,2014-08-24T00:00:00Z,0,0,0,0
343,2014-08-31T00:00:00Z,0,0,0,0
343,2014-09-07T00:00:00Z,0,0,0,0
343,2014-09-14T00:00:00Z,0,0,0,0
343,2014-09-21T00:00:00Z,0,0,0,0
343,2014-09-28T00:00:00Z,0,0,0,0
343,2014-10-05T00:00:00Z,0,0,0,0
343,2014-10-12T00:00:00Z,0,0,0,0
343,2014-10-19T00:00:00Z,0,1,0,0
343,2014-10-26T00:00:00Z,0,1,0,0
343,2014-11-02T00:00:00Z,0,1,0,0
343,2014-11-09T00:00:00Z,0,1,0,0
343,2014-11-16T00:00:00Z,0,1,0,0
343,2014-11-23T00:00:00Z,0,1,0,0
343,2014-11-30T00:00:00Z,0,1,0,0
343,2014-12-07T00:00:00Z,0,1,0,0
343,2014-12-14T00:00:00Z,0,1,0,0
343,2014-12-21T00:00:00Z,0,1,0,0
343,2014-12-28T00:00:00Z,0,1,0,0
343,2015-01-04T00:00:00Z,0,1,0,0
343,2015-01-11T00:00:00Z,0,1,0,0
343,2015-01-18T00:00:00Z,0,1,0,0
343,2015-01-25T00:00:00Z,0,1,0,0
343,2015-02-01T00:00:00Z,0,1,0,0
343,2015-02-08T00:00:00Z,0,1,0,0
343,2015-02-15T00:00:00Z,0,1,0,0
343,2015-02-22T00:00:00Z,0,1,0,0
343,2015-03-01T00:00:00Z,0,1,0,0
343,2015-03-08T00:00:00Z,0,1,0,0
343,2015-03-15T00:00:00Z,0,1,0,0
343,2015-03-22T00:00:00Z,0,1,0,0
343,2015-03-29T00:00:00Z,0,1,0,0
343,2015-04-05T00:00:00Z,0,1,1,0
343,2015-04-12T00:00:00Z,0,1,1,0
343,2015-04-19T00:00:00Z,0,1,0,0
343,2015-04-26T00:00:00Z,0,1,0,0
344,2014-08-10T00:00:00Z,0,0,0,0
344,2014-08-17T00:00:00Z,0,0,0,0
344,2014-08-24T00:00:00Z,0,0,0,0
344,2014-08-31T00:00:00Z,0,0,0,0
344,2014-09-07T00:00:00Z,0,0,0,0
344,2014-09-14T00:00:00Z,0,0,0,0
344,2014-09-21T00:00:00Z,0,0,0,0
344,2014-09-28T00:00:00Z,0,0,0,0
344,2014-10-05T00:00:00Z,0,0,0,0
344,2014-10-12T00:00:00Z,0,0,0,0
344,2014-10-19T00:00:00Z,0,1,0,0
344,2014-10-26T00:00:00Z,0,1,0,0
344,2014-11-02T00:00:00Z,0,1,0,0
344,2014-11-09T00:00:00Z,0,1,0,0
344,2014-11-16T00:00:00Z,0,1,0,0
344,2014-11-23T00:00:00Z,0,1,0,0
344,2014-11-30T00:00:00Z,0,1,0,0
344,2014-12-07T00:00:00Z,0,1,0,0
344,2014-12-14T00:00:00Z,0,1,0,0
344,2014-12-21T00:00:00Z,0,1,0,0
344,2014-12-28T00:00:00Z,0,1,0,0
344,2015-01-04T00:00:00Z,0,1,0,0
344,2015-01-11T00:00:00Z,0,1,0,0
344,2015-01-18T00:00:00Z,0,1,0,0
344,2015-01-25T00:00:00Z,0,1,0,0
344,2015-02-01T00:00:00Z,0,1,0,0
344,2015-02-08T00:00:00Z,0,1,0,0
344,2015-02-15T00:00:00Z,0,1,0,0
344,2015-02-22T00:00:00Z,0,1,0,0
344,2015-03-01T00:00:00Z,0,1,0,0
344,2015-03-08T00:00:00Z,0,1,0,0
344,2015-03-15T00:00:00Z,0,1,0,0
344,2015-03-22T00:00:00Z,0,1,0,0
344,2015-03-29T00:00:00Z,0,1,0,0
344,2015-04-05T00:00:00Z,0,1,0,0
344,2015-04-12T00:00:00Z,0,1,0,0
344,2015-04-19T00:00:00Z,0,1,0,0
344,2015-04-26T00:00:00Z,0,1,0,0
345,2014-08-10T00:00:00Z,0,0,0,0
345,2014-08-17T00:00:00Z,0,0,0,0
345,2014-08-24T00:00:00Z,0,0,0,0
345,2014-08-31T00:00:00Z,0,0,0,0
345,2014-09-07T00:00:00Z,0,0,0,0
345,2014-09-14T00:00:00Z,0,0,0,0
345,2014-09-21T00:00:00Z,0,0,0,0
345,2014-09-28T00:00:00Z,0,0,0,0
345,2014-10-05T00:00:00Z,0,0,0,0
345,2014-10-12T00:00:00Z,0,0,0,0
345,2014-10-19T00:00:00Z,0,1,0,0
345,2014-10-26T00:00:00Z,0,1,0,0
345,2014-11-02T00:00:00Z,0,1,0,0
345,2014-11-09T00:00:00Z,0,1,0,0
345,2014-11-16T00:00:00Z,0,1,0,0
345,2014-11-23T00:00:00Z,0,1,0,0
345,2014-11-30T00:00:00Z,0,1,0,0
345,2014-12-07T00:00:00Z,0,1,0,0
345,2014-12-14T00:00:00Z,0,1,0,0
345,2014-12-21T00:00:00Z,0,1,0,0
345,2014-12-28T00:00:00Z,0,1,0,0
345,2015-01-04T00:00:00Z,0,1,0,0
345,2015-01-11T00:00:00Z,0,1,0,0
345,2015-01-18T00:00:00Z,0,1,0,0
345,2015-01-25T00:00:00Z,0,1,0,0
345,2015-02-01T00:00:00Z,0,1,0,0
345,2015-02-08T00:00:00Z,0,1,0,0
345,2015-02-15T00:00:00Z,0,1,0,0
345,2015-02-22T00:00:00Z,0,1,0,0
345,2015-03-01T00:00:00Z,0,1,0,0
345,2015-03-08T00:00:00Z,0,1,0,0
345,2015-03-15T00:00:00Z,0,1,0,0
345,2015-03-22T00:00:00Z,0,1,0,0
345,2015-03-29T00:00:00Z,0,1,0,0
345,2015-04-05T00:00:00Z,0,1,0,0
345,2015-04-12T00:00:00Z,0,1,0,0
345,2015-04-19T00:00:00Z,0,1,0,0
345,2015-04-26T00:00:00Z,0,1,0,0
346,2014-08-10T00:00:00Z,1,0,0,0
346,2014-08-17T00:00:00Z,1,0,0,0
346,2014-08-24T00:00:00Z,1,0,0,0
346,2014-08-31T00:00:00Z,1,0,0,0
346,2014-09-07T00:00:00Z,1,0,0,0
346,2014-09-14T00:00:00Z,1,0,0,0
346,2014-09-21T00:00:00Z,1,0,0,0
346,2014-09-28T00:00:00Z,1,0,0,0
346,2014-10-05T00:00:00Z,1,0,0,0
346,2014-10-12T00:00:00Z,1,0,0,0
346,2014-10-19T00:00:00Z,1,1,0,0
346,2014-10-26T00:00:00Z,1,1,0,0
346,2014-11-02T00:00:00Z,1,1,0,0
346,2014-11-09T00:00:00Z,1,1,0,0
346,2014-11-16T00:00:00Z,1,1,0,0
346,2014-11-23T00:00:00Z,1,1,0,0
346,2014-11-30T00:00:00Z,1,1,0,0
346,2014-12-07T00:00:00Z,1,1,0,0
346,2014-12-14T00:00:00Z,1,1,0,0
346,2014-12-21T00:00:00Z,1,1,0,0
346,2014-12-28T00:00:00Z,1,1,4,1
346,2015-01-04T00:00:00Z,1,1,0,0
346,2015-01-11T00:00:00Z,1,1,0,0
346,2015-01-18T00:00:00Z,1,1,0,0
346,2015-01-25T00:00:00Z,1,1,0,0
346,2015-02-01T00:00:00Z,1,1,0,0
346,2015-02-08T00:00:00Z,1,1,0,0
346,2015-02-15T00:00:00Z,1,1,0,0
346,2015-02-22T00:00:00Z,1,1,1,0
346,2015-03-01T00:00:00Z,1,1,0,0
346,2015-03-08T00:00:00Z,1,1,0,0
346,2015-03-15T00:00:00Z,1,1,0,0
346,2015-03-22T00:00:00Z,1,1,0,0
346,2015-03-29T00:00:00Z,1,1,0,0
346,2015-04-05T00:00:00Z,1,1,0,0
346,2015-04-12T00:00:00Z,1,1,0,0
346,2015-04-19T00:00:00Z,1,1,0,0
346,2015-04-26T00:00:00Z,1,1,0,0
347,2014-08-10T00:00:00Z,1,0,0,0
347,2014-08-17T00:00:00Z,1,0,0,0
347,2014-08-24T00:00:00Z,1,0,0,0
347,2014-08-31T00:00:00Z,1,0,0,0
347,2014-09-07T00:00:00Z,1,0,0,0
347,2014-09-14T00:00:00Z,1,0,0,0
347,2014-09-21T00:00:00Z,1,0,0,0
347,2014-09-28T00:00:00Z,1,0,0,0
347,2014-10-05T00:00:00Z,1,0,0,0
347,2014-10-12T00:00:00Z,1,0,0,0
347,2014-10-19T00:00:00Z,1,1,0,0
347,2014-10-26T00:00:00Z,1,1,0,0
347,2014-11-02T00:00:00Z,1,1,0,0
347,2014-11-09T00:00:00Z,1,1,0,0
347,2014-11-16T00:00:00Z,1,1,0,0
347,2014-11-23T00:00:00Z,1,1,0,0
347,2014-11-30T00:00:00Z,1,1,0,0
347,2014-12-07T00:00:00Z,1,1,0,0
347,2014-12-14T00:00:00Z,1,1,0,0
347,2014-12-21T00:00:00Z,1,1,0,0
347,2014-12-28T00:00:00Z,1,1,0,0
347,2015-01-04T00:00:00Z,1,1,0,0
347,2015-01-11T00:00:00Z,1,1,0,0
347,2015-01-18T00:00:00Z,1,1,0,0
347,2015-01-25T00:00:00Z,1,1,1,0
347,2015-02-01T00:00:00Z,1,1,0,0
347,2015-02-08T00:00:00Z,1,1,0,0
347,2015-02-15T00:00:00Z,1,1,0,0
347,2015-02-22T00:00:00Z,1,1,0,0
347,2015-03-01T00:00:00Z,1,1,1,0
347,2015-03-08T00:00:00Z,1,1,0,0
347,2015-03-15T00:00:00Z,1,1,0,0
347,2015-03-22T00:00:00Z,1,1,0,0
347,2015-03-29T00:00:00Z,1,1,0,0
347,2015-04-05T00:00:00Z,1,1,0,0
347,2015-04-12T00:00:00Z,1,1,0,0
347,2015-04-19T00:00:00Z,1,1,0,0
347,2015-04-26T00:00:00Z,1,1,0,0
348,2014-08-10T00:00:00Z,0,0,0,0
348,2014-08-17T00:00:00Z,0,0,0,0
348,2014-08-24T00:00:00Z,0,0,0,0
348,2014-08-31T00:00:00Z,0,0,0,0
348,2014-09-07T00:00:00Z,0,0,0,0
348,2014-09-14T00:00:00Z,0,0,0,0
348,2014-09-21T00:00:00Z,0,0,0,0
348,2014-09-28T00:00:00Z,0,0,0,0
348,2014-10-05T00:00:00Z,0,0,0,0
348,2014-10-12T00:00:00Z,0,0,0,0
348,2014-10-19T00:00:00Z,0,1,0,0
348,2014-10-26T00:00:00Z,0,1,0,0
348,2014-11-02T00:00:00Z,0,1,0,0
348,2014-11-09T00:00:00Z,0,1,0,0
348,2014-11-16T00:00:00Z,0,1,0,0
348,2014-11-23T00:00:00Z,0,1,0,0
348,2014-11-30T00:00:00Z,0,1,0,0
348,2014-12-07T00:00:00Z,0,1,0,0
348,2014-12-14T00:00:00Z,0,1,0,0
348,2014-12-21T00:00:00Z,0,1,0,0
348,2014-12-28T00:00:00Z,0,1,0,0
348,2015-01-04T00:00:00Z,0,1,2,0
348,2015-01-11T00:00:00Z,0,1,0,0
348,2015-01-18T00:00:00Z,0,1,1,0
348,2015-01-25T00:00:00Z,0,1,0,0
348,2015-02-01T00:00:00Z,0,1,0,0
348,2015-02-08T00:00:00Z,0,1,1,0
348,2015-02-15T00:00:00Z,0,1,0,0
348,2015-02-22T00:00:00Z,0,1,0,0
348,2015-03-01T00:00:00Z,0,1,0,0
348,2015-03-08T00:00:00Z,0,1,1,0
348,2015-03-15T00:00:00Z,0,1,0,0
348,2015-03-22T00:00:00Z,0,1,0,0
348,2015-03-29T00:00:00Z,0,1,0,0
348,2015-04-05T00:00:00Z,0,1,3,0
348,2015-04-12T00:00:00Z,0,1,1,0
348,2015-04-19T00:00:00Z,0,1,0,0
348,2015-04-26T00:00:00Z,0,1,0,0
349,2014-08-10T00:00:00Z,0,0,0,0
349,2014-08-17T00:00:00Z,0,0,0,0
349,2014-08-24T00:00:00Z,0,0,0,0
349,2014-08-31T00:00:00Z,0,0,0,0
349,2014-09-07T00:00:00Z,0,0,0,0
349,2014-09-14T00:00:00Z,0,0,0,0
349,2014-09-21T00:00:00Z,0,0,0,0
349,2014-09-28T00:00:00Z,0,0,0,0
349,2014-10-05T00:00:00Z,0,0,0,0
349,2014-10-12T00:00:00Z,0,0,0,0
349,2014-10-19T00:00:00Z,0,1,0,0
349,2014-10-26T00:00:00Z,0,1,0,0
349,2014-11-02T00:00:00Z,0,1,0,0
349,2014-11-09T00:00:00Z,0,1,0,0
349,2014-11-16T00:00:00Z,0,1,0,0
349,2014-11-23T00:00:00Z,0,1,0,0
349,2014-11-30T00:00:00Z,0,1,1,1
349,2014-12-07T00:00:00Z,0,1,0,0
349,2014-12-14T00:00:00Z,0,1,0,0
349,2014-12-21T00:00:00Z,0,1,0,0
349,2014-12-28T00:00:00Z,0,1,0,0
349,2015-01-04T00:00:00Z,0,1,0,0
349,2015-01-11T00:00:00Z,0,1,0,0
349,2015-01-18T00:00:00Z,0,1,0,0
349,2015-01-25T00:00:00Z,0,1,0,0
349,2015-02-01T00:00:00Z,0,1,0,0
349,2015-02-08T00:00:00Z,0,1,0,0
349,2015-02-15T00:00:00Z,0,1,0,0
349,2015-02-22T00:00:00Z,0,1,0,0
349,2015-03-01T00:00:00Z,0,1,0,0
349,2015-03-08T00:00:00Z,0,1,0,0
349,2015-03-15T00:00:00Z,0,1,1,0
349,2015-03-22T00:00:00Z,0,1,0,0
349,2015-03-29T00:00:00Z,0,1,0,0
349,2015-04-05T00:00:00Z,0,1,0,0
349,2015-04-12T00:00:00Z,0,1,0,0
349,2015-04-19T00:00:00Z,0,1,0,0
349,2015-04-26T00:00:00Z,0,1,0,0
350,2014-08-10T00:00:00Z,0,0,0,0
350,2014-08-17T00:00:00Z,0,0,0,0
350,2014-08-24T00:00:00Z,0,0,0,0
350,2014-08-31T00:00:00Z,0,0,0,0
350,2014-09-07T00:00:00Z,0,0,0,0
350,2014-09-14T00:00:00Z,0,0,0,0
350,2014-09-21T00:00:00Z,0,0,0,0
350,2014-09-28T00:00:00Z,0,0,0,0
350,2014-10-05T00:00:00Z,0,0,0,0
350,2014-10-12T00:00:00Z,0,0,0,0
350,2014-10-19T00:00:00Z,0,1,0,0
350,2014-10-26T00:00:00Z,0,1,0,0
350,2014-11-02T00:00:00Z,0,1,0,0
350,2014-11-09T00:00:00Z,0,1,0,0
350,2014-11-16T00:00:00Z,0,1,1,0
350,2014-11-23T00:00:00Z,0,1,0,0
350,2014-11-30T00:00:00Z,0,1,0,0
350,2014-12-07T00:00:00Z,0,1,0,0
350,2014-12-14T00:00:00Z,0,1,0,0
350,2014-12-21T00:00:00Z,0,1,0,0
350,2014-12-28T00:00:00Z,0,1,1,0
350,2015-01-04T00:00:00Z,0,1,0,0
350,2015-01-11T00:00:00Z,0,1,0,0
350,2015-01-18T00:00:00Z,0,1,0,0
350,2015-01-25T00:00:00Z,0,1,0,0
350,2015-02-01T00:00:00Z,0,1,0,0
350,2015-02-08T00:00:00Z,0,1,0,0
350,2015-02-15T00:00:00Z,0,1,0,0
350,2015-02-22T00:00:00Z,0,1,2,0
350,2015-03-01T00:00:00Z,0,1,0,0
350,2015-03-08T00:00:00Z,0,1,0,0
350,2015-03-15T00:00:00Z,0,1,0,0
350,2015-03-22T00:00:00Z,0,1,0,0
350,2015-03-29T00:00:00Z,0,1,0,0
350,2015-04-05T00:00:00Z,0,1,0,0
350,2015-04-12T00:00:00Z,0,1,0,0
350,2015-04-19T00:00:00Z,0,1,0,0
350,2015-04-26T00:00:00Z,0,1,0,0
351,2014-08-10T00:00:00Z,0,0,0,0
351,2014-08-17T00:00:00Z,0,0,0,0
351,2014-08-24T00:00:00Z,0,0,0,0
351,2014-08-31T00:00:00Z,0,0,0,0
351,2014-09-07T00:00:00Z,0,0,0,0
351,2014-09-14T00:00:00Z,0,0,0,0
351,2014-09-21T00:00:00Z,0,0,0,0
351,2014-09-28T00:00:00Z,0,0,0,0
351,2014-10-05T00:00:00Z,0,0,0,0
351,2014-10-12T00:00:00Z,0,0,0,0
351,2014-10-19T00:00:00Z,0,1,0,0
351,2014-10-26T00:00:00Z,0,1,0,0
351,2014-11-02T00:00:00Z,0,1,0,0
351,2014-11-09T00:00:00Z,0,1,0,0
351,2014-11-16T00:00:00Z,0,1,0,0
351,2014-11-23T00:00:00Z,0,1,0,0
351,2014-11-30T00:00:00Z,0,1,0,0
351,2014-12-07T00:00:00Z,0,1,0,0
351,2014-12-14T00:00:00Z,0,1,0,0
351,2014-12-21T00:00:00Z,0,1,0,0
351,2014-12-28T00:00:00Z,0,1,0,0
351,2015-01-04T00:00:00Z,0,1,0,0
351,2015-01-11T00:00:00Z,0,1,0,0
351,2015-01-18T00:00:00Z,0,1,0,0
351,2015-01-25T00:00:00Z,0,1,0,0
351,2015-02-01T00:00:00Z,0,1,0,0
351,2015-02-08T00:00:00Z,0,1,0,0
351,2015-02-15T00:00:00Z,0,1,0,0
351,2015-02-22T00:00:00Z,0,1,0,0
351,2015-03-01T00:00:00Z,0,1,0,0
351,2015-03-08T00:00:00Z,0,1,0,0
351,2015-03-15T00:00:00Z,0,1,0,0
351,2015-03-22T00:00:00Z,0,1,0,0
351,2015-03-29T00:00:00Z,0,1,0,0
351,2015-04-05T00:00:00Z,0,1,0,0
351,2015-04-12T00:00:00Z,0,1,0,0
351,2015-04-19T00:00:00Z,0,1,0,0
351,2015-04-26T00:00:00Z,0,1,0,0
